,incident_key,filter_out,distance,distance_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
3941,TTL40970147712001003,True,493.44833879041573,-3.11207,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,137,0.1,-100.0
3942,TTL37825051472041000,False,3.0692059188540295,0.97442,1.0,NONLOS_DELAY,0.8,FRC1,0.9,83,0.1,0.7548840000000001
3943,TTL39236001264020000,True,464.5578233270664,-2.87132,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,138,0.1,-100.0
3944,TTL37435495712024020,True,460.48028544459567,-2.83734,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,151,0.1,-100.0
3945,TTL38863781296009001,True,453.8853981824605,-2.78238,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,203,0.1,-100.0
3946,TTL37363361288003009_2,True,437.4067631700847,-2.64506,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,178,0.1,-100.0
3947,TTR36463111588274001,False,416.568937738951,-2.47141,0.0,ROADWORKS,0.6,FRC2,0.8,54,0.1,-0.194282
3948,TTR37412430836023001,True,106.4194991968139,0.11317,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
3949,TTR36295767288036000,False,255.77306402161827,-1.13144,0.0,CLOSURE,1,FRC4,0.6,,1,0.293712
3950,TTR40064116728065000,False,529.7333611216484,-3.41444,0.0,ROADWORKS,0.6,FRC1,0.9,12,0.1,-0.362888
3951,TTR39212917960015001,False,460.02550482909845,-2.83355,0.0,CLOSURE,1,FRC7,0.3,,1,-0.10670999999999992
3952,TTL40318030736012001,True,594.4582639039043,-3.95382,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,176,0.1,-100.0
3953,TTL37406640632010001_3,True,472.443696455983,-2.93703,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,256,0.1,-100.0
3954,TTR37770203708114000,False,477.63336884213567,-2.98028,0.0,ROADWORKS,0.6,FRC2,0.8,46,0.1,-0.296056
3955,TTL37158498164019002,True,403.04533966545364,-2.35871,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,151,0.1,-100.0
3956,TTR37337391860014000,False,448.9706974975839,-2.74142,0.0,CLOSURE,1,FRC6,0.4,,1,-0.06828400000000007
3957,TTR39712093724011000,False,529.6801221918024,-3.414,0.0,CLOSURE,1,FRC1,0.9,,1,-0.10280000000000006
3958,TTR38728185280138000,False,138.11001522192825,-0.15092,0.0,CLOSURE,1,FRC2,0.8,,1,0.5298160000000001
3959,TTR37807738716009002,False,0.8369667644317503,0.99303,1.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.6986060000000001
3960,TTR39293732244011001,True,182.27463810506697,-0.51896,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
3961,TTL41079793708010005,True,504.7409494268906,-3.20617,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,151,0.1,-100.0
3962,TTL41400076576012000,True,528.5628856979083,-3.40469,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,104,0.1,-100.0
3963,TTR38944574680014000,False,431.81344195931473,-2.59845,0.0,CLOSURE,1,FRC6,0.4,,1,-0.03969000000000006
3964,TTR39103292412038001,False,164.04859236213537,-0.36707,0.0,CLOSURE,1,FRC6,0.4,,1,0.406586
3965,TTR38107800648068001,False,434.0504525053761,-2.61709,0.0,CLOSURE,1,FRC4,0.6,,1,-0.003418000000000032
3966,TTR36272684272025002,True,252.57943149794878,-1.10483,0.0,ACCIDENT,1,FRC1,0.9,-100,0,-100.0
3967,TTL39360079252006000,True,389.6577173284649,-2.24715,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,219,0.1,-100.0
3968,TTL37444151976012001,True,454.50538544200907,-2.78754,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,119,0.1,-100.0
3969,TTR38376146568080000,False,409.59481860003257,-2.41329,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.16265800000000002
3970,TTR39957360976012000,False,445.78107454191775,-2.71484,0.0,ROADWORKS,0.6,FRC4,0.6,4,0.1,-0.282968
3971,TTL41094220668009004,True,508.37119372962013,-3.23643,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,42,0.1,-100.0
3972,TTL36252486056001000,True,254.66454367905175,-1.1222,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,192,0.1,-100.0
3973,TTL41114426404009000_1,True,438.9356566970451,-2.6578,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,263,0.1,-100.0
3974,TTL36414064948009004,True,317.4738359485225,-1.64562,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,366,0.2,-100.0
3975,TTL38872439420011000,True,424.9676050458092,-2.5414,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,330,0.2,-100.0
3976,TTL37700977184010008_3,False,21.458409012553894,0.82118,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,235,0.1,0.5242360000000001
3977,TTL39963128996004000_2,True,486.7778871082482,-3.05648,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,134,0.1,-100.0
3978,TTL37548025860004000,True,482.97024137270944,-3.02475,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,139,0.1,-100.0
3979,TTR37406660188067000,False,103.39095385936655,0.13841,0.0,ROADWORKS,0.6,FRC3,0.7,18,0.1,0.307682
3980,TTR39801541088028000,False,547.2708373297214,-3.56059,0.0,CLOSURE,1,FRC4,0.6,,1,-0.19211800000000007
3981,TTL37804846720012002,True,131.41757127395877,-0.09515,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,337,0.2,-100.0
3982,TTL37946225700009002_2,True,263.8625287755115,-1.19885,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,279,0.1,-100.0
3983,TTR38084726828330000,False,250.31417411469144,-1.08595,0.0,CLOSURE,1,FRC2,0.8,,1,0.34281000000000006
3984,TTR38445393632067000,False,467.52486641459313,-2.89604,0.0,CLOSURE,1,FRC3,0.7,,1,-0.03920800000000005
3985,TTL37905843852010000,False,16.767718224618427,0.86027,0.5,JAM_UNCONDITIONAL,0.9,FRC2,0.8,856,0.6,0.732054
3986,TTR36249594092168001,True,360.24093832878395,-2.00201,0.0,HAZARD,1,FRC0,1,,1,-100.0
3987,TTR38076067628192000,False,308.10348696686805,-1.56753,0.0,ROADWORKS,0.6,FRC0,1,-100,0,0.006493999999999944
3988,TTR37325870668009001,False,72.21715360582016,0.39819,0.0,ROADWORKS,0.6,FRC1,0.9,3,0.1,0.39963800000000005
3989,TTL35848525732012001,True,303.00403763415096,-1.52503,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,206,0.1,-100.0
3990,TTR38858012112030002,False,426.6582560004477,-2.55549,0.0,ROADWORKS,0.6,FRC6,0.4,-100,0,-0.31109799999999993
3991,TTR40289185704097000,False,458.29360733970117,-2.81911,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.2638219999999999
3992,TTR37686551104072000,False,17.13123684332444,0.85724,0.5,ROADWORKS,0.6,FRC0,1,-100,0,0.5914480000000001
3993,TTR39792893892009000,False,404.7731376942184,-2.37311,0.0,ROADWORKS,0.6,FRC1,0.9,49,0.1,-0.15462200000000004
3994,TTL39945815612017018_1,True,501.03005170964616,-3.17525,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,59,0.1,-100.0
3995,TTR39360090988010000,False,224.6692676025121,-0.87224,0.0,CLOSURE,1,FRC2,0.8,,1,0.385552
3996,TTL39945815612017018_2,True,501.0783968204581,-3.17565,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,196,0.1,-100.0
3997,TTL37602853024017012_2,True,404.645875701413,-2.37205,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,189,0.1,-100.0
3998,TTL37602853024017012_1,True,404.71307540405047,-2.37261,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,78,0.1,-100.0
3999,TTR36301538476041001,False,246.72428359017547,-1.05604,0.0,CLOSURE,1,FRC1,0.9,,1,0.368792
4000,TTR37738488772030000,False,8.188119398406874,0.93177,0.5,CLOSURE,1,FRC6,0.4,,1,0.7663540000000001
4001,TTR38638730260076001,False,231.502573886134,-0.92919,0.0,CLOSURE,1,FRC4,0.6,,1,0.334162
4002,TTL36191892620014000,True,254.41848246847925,-1.12015,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,158,0.1,-100.0
4003,TTR38171283532089000,False,367.763173064195,-2.06469,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.11293800000000001
4004,TTR40038149192015001,False,507.6264356651109,-3.23022,0.0,ROADWORKS,0.6,FRC7,0.3,-100,0,-0.46604400000000007
4005,TTR37490318684014001,False,458.27518275163504,-2.81896,0.0,CLOSURE,1,FRC6,0.4,,1,-0.08379200000000003
4006,TTR37813482384003001,False,528.3015264016326,-3.40251,0.0,CLOSURE,1,FRC3,0.7,,1,-0.14050200000000007
4007,TTL39414904140113000,True,366.69392255768884,-2.05578,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,35,0.1,-100.0
4008,TTL37836593060014000,False,5.069862897604277,0.95775,0.5,JAM_UNCONDITIONAL,0.9,FRC6,0.4,186,0.1,0.5715500000000001
4009,TTR38482907820012000,False,398.57144750164593,-2.32143,0.0,CLOSURE,1,FRC4,0.6,,1,0.05571400000000004
4010,TTL38145312040160000_2,True,417.877899571152,-2.48232,0.0,JAM_CONDITIONAL,0.9,FRC0,1,218,0.1,-100.0
4011,TTR40808555928068000,False,581.3514370248051,-3.8446,0.0,CLOSURE,1,FRC4,0.6,,1,-0.24892000000000009
4012,TTL36298651940009027,True,265.958834840103,-1.21632,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,401,0.2,-100.0
4013,TTR39227362176019000,False,204.19329540406582,-0.70161,0.0,CLOSURE,1,FRC3,0.7,,1,0.399678
4014,TTL37490332276020017_2,True,198.55645301532715,-0.65464,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,96,0.1,-100.0
4015,TTR39484154052296000,False,376.7895252153807,-2.13991,0.0,ROADWORKS,0.6,FRC0,1,40,0.1,-0.08798200000000002
4016,TTL41102877188004003_2,True,505.45769695410695,-3.21215,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,246,0.1,-100.0
4017,TTL41102877188004003_3,True,505.5387457981823,-3.21282,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,266,0.1,-100.0
4018,TTL36463117332026000_2,True,313.25121026634605,-1.61043,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,409,0.2,-100.0
4019,TTR37412412316030000,False,456.63804212685557,-2.80532,0.0,CLOSURE,1,FRC6,0.4,,1,-0.08106399999999997
4020,TTL37025770784011000,True,366.47033000023316,-2.05392,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,217,0.1,-100.0
4021,TTL40217043792012000,True,541.6344229872508,-3.51362,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,218,0.1,-100.0
4022,TTR37833682872060001,False,481.1411367420408,-3.00951,0.0,CLOSURE,1,FRC4,0.6,,1,-0.08190200000000003
4023,TTL37822165824027011,False,2.8722376939233283,0.97606,1.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,185,0.1,0.735212
4024,TTL39761156720004001,True,366.19213062945147,-2.0516,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,157,0.1,-100.0
4025,TTR38661818440026000,False,155.6405598719609,-0.297,0.0,CLOSURE,1,FRC2,0.8,,1,0.5006
4026,TTR40476725676050000,False,656.3168420197396,-4.46931,0.0,CLOSURE,1,FRC2,0.8,,1,-0.33386199999999994
4027,TTL37784648988001000,True,127.90715167965628,-0.06589,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,64,0.1,-100.0
4028,TTR39680353924015000,False,527.6628654437873,-3.39719,0.0,CLOSURE,1,FRC7,0.3,,1,-0.21943800000000008
4029,TTL37842363952009008,False,4.709183816211313,0.96076,0.5,JAM_UNCONDITIONAL,0.9,FRC1,0.9,65,0.1,0.6721520000000001
4030,TTR39371639664018000,False,191.81102232991705,-0.59843,0.0,CLOSURE,1,FRC2,0.8,,1,0.44031400000000004
4031,TTR39135026996031001,False,213.5737148466755,-0.77978,0.0,CLOSURE,1,FRC7,0.3,,1,0.304044
4032,TTR38858012564013002,False,418.52541907819847,-2.48771,0.0,ROADWORKS,0.6,FRC5,0.5,21,0.1,-0.25754199999999994
4033,TTL40015065472011001,True,510.33249371084435,-3.25277,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,186,0.1,-100.0
4034,TTR39169636704001000,False,457.9417039387865,-2.81618,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.263236
4035,TTR39397597988211001,True,269.3990299076721,-1.24499,0.0,ACCIDENT,1,FRC3,0.7,-100,0,-100.0
4036,TTR37294121332265001,False,242.251230998762,-1.01876,0.0,ROADWORKS,0.6,FRC1,0.9,58,0.1,0.11624799999999998
4037,TTR38560812344012000,False,437.4421390347879,-2.64535,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.28907000000000005
4038,TTL36440034148010014,True,313.6434892614718,-1.6137,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,106,0.1,-100.0
4039,TTL37836592464012011_3,False,9.703163276446347,0.91914,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,380,0.2,0.6438280000000001
4040,TTL40012181024003000,True,494.807619919557,-3.1234,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,123,0.1,-100.0
4041,TTR37369130624030001,False,465.6602475914509,-2.8805,0.0,CLOSURE,1,FRC6,0.4,,1,-0.09610000000000002
4042,TTR38133785296086001,False,134.1128136332657,-0.11761,0.0,CLOSURE,1,FRC6,0.4,,1,0.45647800000000005
4043,TTW37634589672072000,True,467.22598986137893,-2.89355,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
4044,TTL39348553540040006,True,196.54233380233805,-0.63785,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,57,0.1,-100.0
4045,TTL37144071220018004_2,True,399.39943064777987,-2.32833,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,178,0.1,-100.0
4046,TTL37822165860009023_3,False,3.167050265102574,0.97361,1.0,JAM_CONDITIONAL,0.9,FRC1,0.9,272,0.1,0.7747220000000001
4047,TTR38687783292012002,False,223.37112873954445,-0.86143,0.0,CLOSURE,1,FRC4,0.6,,1,0.34771399999999997
4048,TTL37822165860009023_1,False,3.167050265102574,0.97361,1.0,JAM_CONDITIONAL,0.9,FRC1,0.9,265,0.1,0.7747220000000001
4049,TTL37822165860009023_2,False,3.167050265102574,0.97361,1.0,JAM_CONDITIONAL,0.9,FRC1,0.9,315,0.2,0.7947220000000002
4050,TTR40297830424030000,False,629.9909188518627,-4.24992,0.0,CLOSURE,1,FRC6,0.4,,1,-0.36998400000000004
4051,TTR37882737916816000,False,422.1382685516085,-2.51782,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.183564
4052,TTR38687783292012000,False,223.10069069075067,-0.85917,0.0,CLOSURE,1,FRC4,0.6,,1,0.348166
4053,TTL36148602300017000_1,True,399.4344680846731,-2.32862,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,176,0.1,-100.0
4054,TTR36266907628023001,False,338.4550047774013,-1.82046,0.0,CLOSURE,1,FRC7,0.3,,1,0.095908
4055,TTR39735177076025000,False,530.8223418195766,-3.42352,0.0,CLOSURE,1,FRC1,0.9,,1,-0.10470399999999996
4056,TTR41694391952049000,False,541.0746211316297,-3.50896,0.0,ROADWORKS,0.6,FRC1,0.9,13,0.1,-0.381792
4057,TTL37625934012019010,True,449.87065563682154,-2.74892,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,144,0.1,-100.0
4058,TTR41048054504027000,True,496.40856350781485,-3.13674,0.0,HAZARD,1,FRC3,0.7,,1,-100.0
4059,TTR37302765772041000,False,465.45563540285656,-2.8788,0.0,CLOSURE,1,FRC1,0.9,,1,0.004239999999999994
4060,TTL39100378988003005_3,True,588.9124176159395,-3.9076,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,133,0.1,-100.0
4061,TTR38860898048069002,True,417.8515035993489,-2.4821,0.0,HAZARD,1,FRC5,0.5,,1,-100.0
4062,TTR36676636052003000,False,350.724660364173,-1.92271,0.0,CLOSURE,1,FRC3,0.7,,1,0.155458
4063,TTR37406641268004000,False,458.4544837176111,-2.82045,0.0,CLOSURE,1,FRC4,0.6,,1,-0.044090000000000074
4064,TTR38855127080030002,False,419.1686386661998,-2.49307,0.0,ROADWORKS,0.6,FRC6,0.4,70,0.1,-0.278614
4065,TTR37836592956006000,False,4.624991885238291,0.96146,0.5,CLOSURE,1,FRC6,0.4,,1,0.7722920000000001
4066,TTR37902957792020000,False,12.984343007306885,0.8918,0.5,CLOSURE,1,FRC4,0.6,,1,0.7983600000000001
4067,TTR37796189080007000,False,158.44052470352332,-0.32034,0.0,CLOSURE,1,FRC7,0.3,,1,0.395932
4068,TTL37585537140011001,True,465.60961540388126,-2.88008,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,185,0.1,-100.0
4069,TTR39694781268015000,False,526.5788480171746,-3.38816,0.0,CLOSURE,1,FRC7,0.3,,1,-0.217632
4070,TTR38785889744288000,True,193.9913834950426,-0.61659,0.0,HAZARD,1,FRC0,1,,1,-100.0
4071,TTR37496091488121000,False,421.482986937174,-2.51236,0.0,ROADWORKS,0.6,FRC1,0.9,746,0.5,-0.10247200000000001
4072,TTL41027856156018019_1,True,499.76665060497646,-3.16472,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,163,0.1,-100.0
4073,TTR37649016076013000,False,474.59133531490403,-2.95493,0.0,CLOSURE,1,FRC5,0.5,,1,-0.09098599999999996
4074,TTR37819280156014000,False,6.04762005065951,0.9496,0.5,CLOSURE,1,FRC6,0.4,,1,0.76992
4075,TTR37793303612007000,False,158.44052470352332,-0.32034,0.0,CLOSURE,1,FRC7,0.3,,1,0.395932
4076,TTR37444152020022000,False,456.6408113885276,-2.80534,0.0,CLOSURE,1,FRC6,0.4,,1,-0.08106799999999997
4077,TTR38119364084013000,False,40.08223408794413,0.66598,0.0,CLOSURE,1,FRC5,0.5,,1,0.6331960000000001
4078,TTR37822141392018001,False,474.134083120148,-2.95112,0.0,ROADWORKS,0.6,FRC2,0.8,53,0.1,-0.2902239999999999
4079,TTR36584310292012001,False,221.16896577114204,-0.84307,0.0,CLOSURE,1,FRC4,0.6,,1,0.351386
4080,TTR39813082820441000,False,548.1665660047247,-3.56805,0.0,ROADWORKS,0.6,FRC1,0.9,109,0.1,-0.39361
4081,TTR37164267628035000,False,427.4182586577131,-2.56182,0.0,CLOSURE,1,FRC3,0.7,,1,0.027635999999999966
4082,TTL38762792760001002,True,431.3772314591896,-2.59481,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,413,0.2,-100.0
4083,TTL37825026552004007,True,478.28085726943834,-2.98567,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,160,0.1,-100.0
4084,TTR35932197960028000,False,372.09968009648486,-2.10083,0.0,CLOSURE,1,FRC4,0.6,,1,0.09983399999999998
4085,TTR37464352096013000,False,417.1822688565553,-2.47652,0.0,CLOSURE,1,FRC5,0.5,,1,0.004696000000000061
4086,TTL37807713852114008_3,True,483.7585996125697,-3.03132,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,18,0.1,-100.0
4087,TTR38050087952013000,False,514.0847444796913,-3.28404,0.0,CLOSURE,1,FRC5,0.5,,1,-0.156808
4088,TTR40857606304003000,False,609.6758357343729,-4.08063,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.5561260000000001
4089,TTL37807714664003000,True,468.002814442896,-2.90002,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,196,0.1,-100.0
4090,TTR37724061452017000,False,9.490131611975611,0.92092,0.5,ROADWORKS,0.6,FRC1,0.9,58,0.1,0.604184
4091,TTR36327506692020000,False,252.88977689465415,-1.10741,0.0,CLOSURE,1,FRC4,0.6,,1,0.298518
4092,TTR39455291688036000,False,505.20658116705204,-3.21005,0.0,CLOSURE,1,FRC4,0.6,,1,-0.12200999999999995
4093,TTR37178693644020000,False,447.39925311391266,-2.72833,0.0,CLOSURE,1,FRC4,0.6,,1,-0.025666000000000078
4094,TTR36261142400023000,False,256.2744324588984,-1.13562,0.0,CLOSURE,1,FRC7,0.3,,1,0.232876
4095,TTL37793311512027001,False,2.7422363166993144,0.97715,1.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,149,0.1,0.73543
4096,TTR36440037836015001,False,253.40420801059466,-1.1117,0.0,CLOSURE,1,FRC7,0.3,,1,0.23766000000000004
4097,TTL41079793724010017_3,True,505.0201220869725,-3.2085,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,476,0.3,-100.0
4098,TTR39397597880211001,True,271.6365642853533,-1.26364,0.0,ACCIDENT,1,FRC3,0.7,-100,0,-100.0
4099,TTL36910352784009000,True,389.4073066396386,-2.24506,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,136,0.1,-100.0
4100,TTL37470121912014000,True,437.7918040226498,-2.64827,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,258,0.1,-100.0
4101,TTL38003923212032000,True,474.2188168978046,-2.95182,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,36,0.1,-100.0
4102,TTR37467237448004001,False,419.3529798189952,-2.49461,0.0,CLOSURE,1,FRC4,0.6,,1,0.02107799999999993
4103,TTL39331219080019000_1,True,487.619721804435,-3.0635,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,79,0.1,-100.0
4104,TTR39391834448001001,True,200.31870002525957,-0.66932,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
4105,TTR37409531592043000,False,369.3013374500344,-2.07751,0.0,CLOSURE,1,FRC3,0.7,,1,0.12449799999999997
4106,TTR40159336336015001,False,521.9862155348981,-3.34989,0.0,CLOSURE,1,FRC7,0.3,,1,-0.20997799999999994
4107,TTR39057105516080000,False,448.25520878137024,-2.73546,0.0,ROADWORKS,0.6,FRC0,1,16,0.1,-0.207092
4108,TTL39357205480018000,True,225.30904923724748,-0.87758,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,144,0.1,-100.0
4109,TTR37729830456011000,False,38.89458411713452,0.67588,0.0,CLOSURE,1,FRC3,0.7,,1,0.675176
4110,TTL38087613652051000,True,223.3936293103679,-0.86161,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,141,0.1,-100.0
4111,TTR37724061296025000,False,9.227915751205902,0.9231,0.5,CLOSURE,1,FRC1,0.9,,1,0.86462
4112,TTL38739711016004000_2,True,400.3160998014081,-2.33597,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,191,0.1,-100.0
4113,TTR38436737184021000,False,469.7240936919079,-2.91437,0.0,CLOSURE,1,FRC5,0.5,,1,-0.08287399999999995
4114,TTR36076473156003000,False,300.76321120105297,-1.50636,0.0,CLOSURE,1,FRC3,0.7,,1,0.23872800000000002
4115,TTR38635848108022001,False,177.99142583072344,-0.48326,0.0,CLOSURE,1,FRC6,0.4,,1,0.383348
4116,TTR37369133468107000,False,411.6292150940293,-2.43024,0.0,ROADWORKS,0.6,FRC3,0.7,48,0.1,-0.20604800000000006
4117,TTL37435495916031000,True,454.1740115842544,-2.78478,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,152,0.1,-100.0
4118,TTR37986610836033000,False,468.98224656039605,-2.90819,0.0,CLOSURE,1,FRC1,0.9,,1,-0.001637999999999945
4119,TTL37874078508030000,True,485.21790161518635,-3.04348,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,1179,0.8,-100.0
4120,TTR40023725496076000,False,454.2978593422883,-2.78582,0.0,CLOSURE,1,FRC4,0.6,,1,-0.037164000000000086
4121,TTR38832043188056000,True,428.07539115745567,-2.56729,0.0,ACCIDENT,1,FRC0,1,-100,0,-100.0
4122,TTR40525793416022001,False,440.5288053192985,-2.67107,0.0,CLOSURE,1,FRC6,0.4,,1,-0.05421399999999993
4123,TTL35326265108001001,True,341.7395630417082,-1.84783,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,150,0.1,-100.0
4124,TTR40049704300027000,False,327.76292649218783,-1.73136,0.0,CLOSURE,1,FRC3,0.7,,1,0.19372799999999998
4125,TTL40727770076027005,True,493.8784313291982,-3.11565,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,128,0.1,-100.0
4126,TTR40707575076044000,False,456.5207136816386,-2.80434,0.0,CLOSURE,1,FRC4,0.6,,1,-0.040868000000000015
4127,TTR38575263612033000,False,101.00100350114484,0.15832,0.0,CLOSURE,1,FRC1,0.9,,1,0.611664
4128,TTL37625933920019001_1,True,452.9279320120083,-2.7744,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,99,0.1,-100.0
4129,TTR37825026716025001,False,475.96960613488767,-2.96641,0.0,CLOSURE,1,FRC1,0.9,,1,-0.013282000000000044
4130,TTR37634589596104000,False,458.7251591796507,-2.82271,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.24454199999999998
4131,TTR38399222796076000,False,540.1133749486349,-3.50094,0.0,CLOSURE,1,FRC4,0.6,,1,-0.18018800000000007
4132,TTR37152733960028000,False,279.19608369685005,-1.32663,0.0,CLOSURE,1,FRC4,0.6,,1,0.254674
4133,TTL37597080572023000,True,431.4030074005479,-2.59503,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,160,0.1,-100.0
4134,TTL37418183108009003,True,456.6397390232148,-2.80533,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,237,0.1,-100.0
4135,TTL36266913288009001,True,254.6078362706757,-1.12173,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,349,0.2,-100.0
4136,TTL37862561872002003_1,False,6.542946400712594,0.94548,0.5,JAM_CONDITIONAL,0.9,FRC2,0.8,284,0.1,0.649096
4137,TTR38846470112228001,False,431.2298785337822,-2.59358,0.0,ROADWORKS,0.6,FRC4,0.6,109,0.1,-0.25871600000000006
4138,TTR38823387044012002,False,425.08507310973346,-2.54238,0.0,ROADWORKS,0.6,FRC4,0.6,12,0.1,-0.24847600000000003
4139,TTL37438389900019001,True,291.11055791818603,-1.42592,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,149,0.1,-100.0
4140,TTR37550911484113001,True,478.6921025775172,-2.9891,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
4141,TTR38041458352018000,False,30.17072841147299,0.74858,0.0,CLOSURE,1,FRC2,0.8,,1,0.709716
4142,TTR40217042560281000,False,562.961551192736,-3.69135,0.0,CLOSURE,1,FRC1,0.9,,1,-0.15826999999999997
4143,TTR40889357836031000,False,464.6306801874212,-2.87192,0.0,CLOSURE,1,FRC7,0.3,,1,-0.11438399999999999
4144,TTL39893885828020000,True,380.48774783588937,-2.17073,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,276,0.1,-100.0
4145,TTR35678287812192000,False,295.6962475086495,-1.46414,0.0,ROADWORKS,0.6,FRC0,1,108,0.1,0.04717199999999998
4146,TTL39302368828012000,True,421.3494795890137,-2.51125,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,135,0.1,-100.0
4147,TTL36116870816024002,True,271.59451303786904,-1.26329,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,33,0.1,-100.0
4148,TTR38410792116025000,False,75.24115449892517,0.37299,0.0,CLOSURE,1,FRC1,0.9,,1,0.654598
